time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-20_00:27:12,lz4,52428800,65536,1,False,-999.00,0.00,0.000,0.000,2306293949,573.685,393774.8,567.4,567.0,566.4,623.7,566.9,566.4,563.1,580.4,567.9,567.7,393856.0,393864.0,393948.0,393672.0,393532.0,393780.0,394020.0,393372.0,393860.0,393844.0
23-06-20_00:29:48,zstd,52428800,65536,1,True,0.62,13.01,-11.483,0.334,2006319390,507.807,392458.0,507.6,507.6,507.3,508.8,507.5,508.2,508.8,508.3,506.2,507.7,392996.0,392516.0,392124.0,392544.0,392712.0,392684.0,392360.0,391996.0,392368.0,392280.0
23-06-20_00:32:26,zstd,52428800,65536,2,True,-0.04,13.01,-12.117,-0.999,2006319390,504.172,397708.0,504.8,501.5,505.8,504.9,503.6,504.8,504.0,504.1,504.4,503.7,397360.0,397260.0,397020.0,397604.0,398048.0,397876.0,398164.0,397832.0,398168.0,397748.0
23-06-20_00:35:01,zstd,41943040,65536,2,True,1.07,13.01,-10.926,1.139,2006322985,511.007,389289.2,511.8,511.7,513.2,510.9,509.1,510.7,510.7,510.7,510.0,511.3,388416.0,388760.0,389152.0,392896.0,388376.0,389060.0,389476.0,388572.0,388772.0,389412.0
23-06-20_00:37:37,zstd,41943040,65536,1,True,1.31,13.01,-11.397,2.320,2006322985,508.303,384638.0,507.7,507.7,508.5,508.1,509.3,509.8,506.6,510.4,508.9,506.1,384736.0,384548.0,384612.0,384652.0,384780.0,384652.0,384460.0,384648.0,384904.0,384388.0
23-06-20_00:40:13,zstd,52428800,65536,1,True,-0.20,13.01,-13.954,0.341,2006319390,493.631,392432.4,494.3,494.4,492.5,494.5,494.2,493.7,492.2,493.4,492.5,494.8,392324.0,391836.0,392512.0,392896.0,392516.0,392476.0,392604.0,392320.0,392140.0,392700.0
23-06-20_00:42:47,zstd,52428800,32768,1,False,-8.71,12.24,-36.943,-1.444,2023920086,361.750,399459.6,362.3,362.6,361.1,360.7,361.6,360.9,361.8,362.6,362.2,361.7,399216.0,399524.0,399432.0,399264.0,399500.0,399704.0,399428.0,399584.0,399236.0,399708.0
23-06-20_00:45:24,zstd,104857600,65536,1,True,-0.00,13.02,-10.733,-2.297,2006114068,512.111,402821.6,511.9,511.5,512.4,512.2,513.6,512.3,512.8,510.8,513.2,510.5,402992.0,402788.0,403064.0,402688.0,402916.0,403616.0,402436.0,402756.0,402688.0,402272.0
23-06-20_00:48:01,zstd,209715200,65536,1,False,-1.62,13.01,-13.149,-4.715,2006318657,498.252,412339.6,499.9,497.8,500.5,501.6,500.1,501.3,499.8,491.6,498.0,491.9,412640.0,412020.0,412232.0,412300.0,412296.0,412492.0,412148.0,412744.0,412412.0,412112.0
23-06-20_00:50:37,zstd,209715200,65536,1,False,-1.56,13.01,-13.012,-4.685,2006318657,499.039,412221.6,498.5,501.6,502.5,502.0,498.9,501.2,493.5,492.6,499.5,500.2,412100.0,412044.0,412292.0,412488.0,411916.0,411684.0,412384.0,412448.0,412484.0,412376.0
23-06-20_00:53:09,zstd,104857600,32768,1,False,-9.04,12.23,-35.303,-4.059,2024284685,371.155,409756.8,370.1,371.3,372.0,372.1,370.5,371.9,370.8,371.2,371.1,370.5,409904.0,409992.0,409616.0,409408.0,409408.0,409804.0,409952.0,409504.0,410184.0,409796.0
23-06-20_00:55:46,zstd,104857600,65536,2,False,-2.58,13.02,-13.081,-7.661,2006114068,498.643,423942.4,497.2,499.8,497.8,500.5,501.5,499.8,497.5,493.6,498.8,499.9,424012.0,424020.0,423900.0,423896.0,423744.0,423828.0,423964.0,424088.0,423808.0,424164.0
23-06-20_00:58:17,zstd,104857600,32768,1,False,-9.49,12.23,-36.625,-4.079,2024284685,363.575,409836.8,362.9,363.4,363.5,363.7,363.6,363.6,363.9,362.8,363.7,364.7,409696.0,409992.0,409824.0,409616.0,409992.0,409888.0,409692.0,409416.0,409804.0,410448.0
23-06-20_01:00:54,zstd,104857600,65536,2,False,-2.60,13.02,-13.120,-7.682,2006114068,498.419,424025.2,494.8,496.1,499.5,501.3,499.8,496.7,492.1,503.4,498.6,501.8,424284.0,424008.0,424356.0,423804.0,423896.0,423620.0,423736.0,424424.0,423828.0,424296.0
23-06-20_01:03:39,zstd,104857600,131072,1,True,7.19,13.55,9.625,-1.602,1993740127,628.905,400084.8,626.1,624.7,630.5,626.9,632.2,627.5,631.0,632.1,626.6,631.5,399576.0,400476.0,399832.0,399612.0,400188.0,399964.0,400168.0,400480.0,400004.0,400548.0
23-06-20_01:06:25,zstd,104857600,131072,2,True,4.98,13.55,8.569,-7.167,1993740127,622.843,421997.2,623.5,623.4,623.5,618.2,623.2,626.0,619.3,624.0,622.3,625.1,421924.0,421740.0,422120.0,421812.0,422364.0,422084.0,422380.0,421512.0,421800.0,422236.0
23-06-20_01:09:11,zstd,104857600,131072,3,False,3.16,13.55,8.265,-12.334,1993740127,621.099,442342.4,626.8,624.4,625.6,625.1,613.7,621.1,612.4,616.4,623.8,621.7,442788.0,442788.0,442036.0,442708.0,442052.0,442844.0,441904.0,442720.0,441720.0,441864.0
23-06-20_01:11:56,zstd,104857600,131072,3,False,2.87,13.55,7.373,-12.311,1993740127,615.984,442251.6,623.3,611.8,611.6,620.7,621.8,612.4,624.7,610.6,610.3,612.7,442464.0,442488.0,442424.0,441964.0,442100.0,441864.0,442056.0,442328.0,442724.0,442104.0
23-06-20_01:14:32,zstd,104857600,65536,2,False,-2.48,13.02,-12.833,-7.628,2006114068,500.063,423812.0,500.1,502.0,501.4,501.2,501.6,497.9,494.1,499.2,501.7,501.3,423856.0,423716.0,423896.0,423444.0,424164.0,423376.0,423908.0,423644.0,424020.0,424096.0
23-06-20_01:17:16,zstd,104857600,262144,2,True,11.32,14.78,26.207,-7.020,1965310140,724.029,421418.0,725.9,727.0,720.5,728.4,725.1,722.6,725.2,719.0,724.8,721.8,421312.0,421500.0,421312.0,421800.0,421568.0,421516.0,421112.0,421188.0,421664.0,421208.0
23-06-20_01:19:45,zstd,52428800,262144,2,True,14.45,14.76,30.500,-1.914,1965975725,748.662,401312.4,750.9,752.3,749.3,746.4,749.8,750.6,746.8,746.6,747.3,746.5,401156.0,401236.0,401136.0,401352.0,401244.0,400916.0,401216.0,401436.0,401612.0,401820.0
23-06-20_01:22:29,zstd,52428800,131072,2,False,6.68,13.73,7.114,-0.806,1989588401,614.495,396947.2,617.5,610.5,614.3,610.2,615.2,615.2,616.5,617.8,615.2,612.5,394772.0,399624.0,399936.0,399980.0,395488.0,400312.0,394916.0,395012.0,394528.0,394904.0
23-06-20_01:25:12,zstd,104857600,262144,2,False,12.06,14.78,28.916,-7.516,1965310140,739.574,423372.4,744.5,741.2,728.8,742.8,744.3,742.4,734.1,738.5,742.5,736.5,421348.0,421216.0,421212.0,421132.0,420856.0,421772.0,431768.0,421596.0,421504.0,431320.0
23-06-20_01:27:43,zstd,52428800,262144,1,True,17.27,14.76,36.543,0.497,1965975725,783.329,391816.4,783.4,783.3,784.8,782.9,782.4,783.2,783.1,783.0,782.7,784.6,391364.0,391244.0,391532.0,391328.0,391640.0,390976.0,396540.0,390908.0,391568.0,391064.0
23-06-20_01:30:30,zstd,52428800,131072,1,False,8.62,13.73,10.780,1.338,1989588401,635.528,388504.8,638.5,632.1,633.8,633.8,632.6,638.7,637.1,638.6,633.3,636.7,385112.0,389852.0,390568.0,390372.0,390204.0,389776.0,390228.0,384540.0,384640.0,389756.0
23-06-20_01:32:27,zstd,52428800,524288,1,True,16.74,15.15,34.790,0.272,1956818499,773.272,392705.2,773.5,777.8,775.1,780.3,767.8,776.1,769.9,770.0,768.5,773.8,392516.0,393248.0,392708.0,392732.0,392684.0,392488.0,392992.0,392988.0,392408.0,392288.0
23-06-20_01:34:22,zstd,52428800,524288,2,True,16.20,15.15,35.638,-2.203,1956818499,778.136,402449.6,778.7,781.3,779.4,777.3,779.9,776.8,777.6,774.3,776.5,779.5,402124.0,402696.0,402500.0,402500.0,402592.0,402480.0,401988.0,402572.0,402352.0,402692.0
23-06-20_01:36:22,zstd,52428800,1048576,2,True,18.72,15.21,42.902,-1.942,1955535139,819.809,401422.0,818.2,825.2,817.5,825.0,819.8,820.7,810.6,824.1,818.7,818.2,401344.0,401348.0,401932.0,401420.0,401648.0,401356.0,401760.0,401068.0,401152.0,401192.0
23-06-20_01:38:24,zstd,52428800,1048576,3,False,18.34,15.21,43.919,-4.093,1955535139,825.641,409892.0,823.8,822.7,826.1,822.7,821.6,827.5,829.1,822.7,830.4,829.9,409472.0,410080.0,409220.0,409800.0,410848.0,409824.0,409944.0,409956.0,410184.0,409592.0
23-06-20_01:40:25,zstd,52428800,2097152,2,True,19.89,15.27,45.377,-0.973,1954080133,834.006,397607.6,834.6,829.4,831.6,838.8,835.1,836.4,837.0,837.2,829.7,830.3,397964.0,397636.0,397472.0,397504.0,397748.0,397508.0,397408.0,397788.0,397904.0,397144.0
23-06-20_01:42:43,zstd,41943040,2097152,2,False,17.79,15.02,37.409,0.927,1959835164,788.296,390124.4,788.2,787.6,791.9,789.7,784.2,788.0,786.6,789.6,789.8,787.2,389968.0,390212.0,390096.0,390672.0,390024.0,389936.0,390060.0,390272.0,390344.0,389660.0
23-06-20_01:44:44,zstd,52428800,2097152,3,False,17.28,15.27,40.874,-4.297,1954080133,808.176,410696.8,807.0,802.9,802.9,806.4,810.6,810.3,812.7,807.4,811.1,810.5,410548.0,410840.0,410800.0,411296.0,410680.0,410348.0,410504.0,410852.0,410648.0,410452.0
23-06-20_01:46:45,zstd,52428800,2097152,1,True,19.78,15.27,44.858,-0.789,1954080133,831.028,396883.2,828.8,825.5,831.8,834.9,835.6,833.8,821.3,834.3,832.1,832.3,396576.0,396824.0,396576.0,396840.0,396744.0,396912.0,397296.0,397120.0,397004.0,396940.0
23-06-20_01:48:53,zstd,104857600,2097152,1,True,22.75,15.56,59.409,-6.722,1947465086,914.503,420242.8,911.4,913.4,915.4,907.8,914.3,916.8,917.6,914.0,921.4,912.8,420444.0,420108.0,420148.0,420228.0,420460.0,419976.0,420448.0,419972.0,420512.0,420132.0
23-06-20_01:51:02,zstd,104857600,2097152,2,False,17.57,15.56,48.637,-11.482,1947465086,852.708,438989.6,854.5,855.2,848.4,846.3,854.0,860.0,852.6,850.1,851.5,854.5,438692.0,439540.0,438792.0,438592.0,439448.0,439060.0,438748.0,439084.0,438876.0,439064.0
23-06-20_01:53:10,zstd,104857600,4194304,1,False,20.03,15.60,51.179,-6.681,1946470762,867.290,420083.6,885.9,870.1,866.2,864.0,870.3,862.1,864.4,857.7,871.3,860.9,420012.0,419844.0,419956.0,420704.0,420416.0,419980.0,419832.0,420040.0,420040.0,420012.0
23-06-20_01:55:20,zstd,104857600,4194304,1,False,20.68,15.60,53.108,-6.678,1946470762,878.359,420072.0,881.4,875.7,879.6,886.2,870.9,884.6,877.2,876.0,876.6,875.3,419892.0,419872.0,420352.0,419780.0,419792.0,420712.0,419904.0,420348.0,420108.0,419960.0
23-06-20_01:57:26,zstd,104857600,2097152,2,False,20.22,15.56,56.165,-11.077,1947465086,895.894,437392.0,892.4,894.7,889.9,896.5,899.6,897.0,894.9,893.4,900.8,899.8,437248.0,437104.0,437448.0,437588.0,437708.0,437056.0,437448.0,437340.0,437252.0,437728.0
23-06-20_01:59:35,zstd,104857600,2097152,2,False,19.86,15.56,55.109,-11.102,1947465086,889.838,437492.0,882.5,886.6,878.6,897.2,891.3,886.4,897.3,897.0,894.5,886.9,437056.0,437396.0,438796.0,436720.0,437056.0,436996.0,437532.0,436960.0,437440.0,438968.0
23-06-20_02:01:43,zstd,104857600,2097152,2,False,18.65,15.56,51.906,-11.501,1947465086,871.465,439061.2,872.8,873.3,871.6,872.1,871.7,873.9,872.8,865.3,871.8,869.2,439176.0,438792.0,439052.0,439100.0,438796.0,439312.0,439316.0,439148.0,438868.0,439052.0
23-06-20_02:03:52,zstd,209715200,2097152,1,True,20.60,18.29,54.368,-10.840,1884574545,885.587,436460.8,885.7,882.8,887.3,882.3,880.7,893.7,884.5,895.4,879.8,883.8,436944.0,436140.0,436648.0,436220.0,436448.0,436204.0,436772.0,435880.0,436800.0,436552.0
23-06-20_02:06:00,zstd,104857600,2097152,1,True,19.94,15.56,50.931,-6.675,1947465086,865.867,420059.2,869.4,865.1,861.7,868.2,869.5,869.7,857.4,863.4,868.3,866.0,419824.0,420104.0,420128.0,420052.0,419780.0,420360.0,420564.0,419932.0,420168.0,419680.0
23-06-20_02:08:09,zstd,104857600,4194304,1,True,20.70,15.60,53.183,-6.674,1946470762,878.791,420055.6,882.3,879.8,869.9,882.5,884.5,885.1,877.0,876.4,875.8,874.7,420452.0,419788.0,419816.0,419756.0,419880.0,420428.0,420132.0,420064.0,420068.0,420172.0
23-06-20_02:10:14,zstd,209715200,4194304,1,True,30.79,30.47,75.270,-13.382,1603609254,1005.497,446470.8,999.0,1008.5,991.9,986.9,1028.9,1011.3,998.7,1010.7,1000.1,1019.0,446860.0,446472.0,446332.0,446168.0,446452.0,446300.0,446396.0,446860.0,446476.0,446392.0
23-06-20_02:12:19,zstd,209715200,4194304,2,True,31.07,30.47,83.164,-20.422,1603609254,1050.786,474192.8,1051.3,1040.7,1049.1,1066.9,1060.7,1061.7,1026.7,1048.3,1053.3,1049.1,474176.0,473700.0,473832.0,473928.0,473924.0,473892.0,474008.0,476792.0,473968.0,473708.0
23-06-20_02:14:24,zstd,209715200,4194304,1,True,30.87,30.47,75.525,-13.392,1603609254,1006.962,446510.0,1002.9,997.7,992.2,1009.2,1021.4,1000.1,1012.5,1005.7,1024.4,1003.6,446272.0,446788.0,446684.0,446416.0,445912.0,446868.0,446328.0,446404.0,446868.0,446560.0
23-06-20_02:16:32,zstd,104857600,4194304,1,False,20.91,15.60,53.810,-6.692,1946470762,882.388,420126.0,885.2,881.5,880.4,877.2,887.3,883.2,878.3,885.0,883.3,882.4,420152.0,419884.0,419932.0,420168.0,420620.0,419580.0,419956.0,420556.0,420352.0,420060.0
23-06-20_02:18:40,zstd,209715200,2097152,1,False,20.86,18.29,55.152,-10.853,1884574545,890.085,436510.0,892.7,893.6,883.1,892.5,891.2,893.1,889.1,883.2,893.0,889.4,436488.0,436464.0,436468.0,436196.0,436568.0,436116.0,436708.0,436748.0,436332.0,437012.0
23-06-20_02:20:46,zstd,209715200,4194304,2,True,32.89,30.47,88.835,-20.626,1603609254,1083.316,474994.0,1089.7,1094.3,1078.3,1082.5,1084.1,1080.2,1064.9,1091.3,1093.1,1074.7,474728.0,474164.0,477492.0,474144.0,474064.0,474744.0,474348.0,474728.0,474476.0,477052.0
23-06-20_02:22:58,zstd,104857600,4194304,2,False,18.96,15.60,52.200,-10.920,1946470762,873.151,436773.6,873.6,866.9,873.1,871.8,873.6,873.1,868.9,875.0,873.2,882.3,436592.0,437064.0,436816.0,436576.0,436944.0,436676.0,436888.0,436924.0,436488.0,436768.0
23-06-20_02:25:03,zstd,209715200,8388608,2,False,30.92,31.64,81.789,-20.662,1576546074,1042.897,475138.4,1057.5,1023.8,1055.3,1050.9,1056.1,1040.3,1027.6,1049.9,1037.9,1029.8,475672.0,474912.0,476136.0,475808.0,474820.0,475308.0,475260.0,475416.0,472224.0,475828.0
23-06-20_02:27:12,zstd,209715200,2097152,2,False,19.83,18.29,61.616,-20.415,1884574545,927.166,474162.0,928.2,904.0,933.7,936.7,919.5,936.8,926.6,935.5,914.1,936.6,474224.0,473920.0,474112.0,474108.0,474336.0,474064.0,474344.0,474540.0,474160.0,473812.0
23-06-20_02:29:16,zstd,314572800,4194304,2,True,36.47,32.94,100.484,-24.008,1546622500,1150.145,488312.8,1125.8,1156.7,1143.0,1145.7,1154.5,1155.7,1162.1,1156.7,1150.9,1150.4,485796.0,488688.0,488688.0,488840.0,488608.0,488480.0,488680.0,488604.0,488112.0,488632.0
23-06-20_02:31:21,zstd,314572800,2097152,2,False,21.99,23.29,67.688,-25.006,1769178607,962.000,492243.2,960.4,970.7,973.1,967.9,969.4,961.5,972.6,936.1,952.1,956.3,492072.0,491864.0,492996.0,493076.0,493104.0,491816.0,492472.0,491200.0,491468.0,492364.0
23-06-20_02:33:24,zstd,419430400,4194304,2,True,36.21,32.94,99.705,-24.019,1546622500,1145.677,488354.0,1159.3,1154.0,1151.4,1144.4,1153.4,1110.8,1133.2,1158.9,1139.5,1151.9,489064.0,488292.0,488528.0,488692.0,488592.0,486352.0,488884.0,488316.0,488436.0,488384.0
23-06-20_02:35:30,zstd,524288000,4194304,2,False,35.62,32.94,97.752,-23.824,1546622500,1134.475,487586.8,1115.6,1155.9,1151.5,1145.5,1107.1,1152.5,1109.8,1149.7,1111.9,1145.1,485784.0,488388.0,488224.0,488832.0,486072.0,488672.0,486368.0,488872.0,485812.0,488844.0
23-06-20_02:37:27,zstd,419430400,8388608,2,True,40.38,39.52,103.682,-22.076,1394823743,1168.495,480705.2,1157.4,1187.7,1163.9,1164.2,1173.5,1159.9,1184.0,1168.6,1156.6,1169.3,480664.0,480668.0,481004.0,480344.0,480668.0,480656.0,480656.0,480892.0,480836.0,480664.0
23-06-20_02:39:24,zstd,524288000,8388608,2,False,39.93,39.52,102.354,-22.088,1394823743,1160.876,480750.0,1169.4,1178.2,1115.7,1165.6,1145.9,1145.6,1161.9,1148.6,1173.6,1204.2,481116.0,481068.0,480596.0,480116.0,480520.0,480568.0,481288.0,480716.0,480572.0,480940.0
23-06-20_02:41:22,zstd,524288000,8388608,2,True,39.90,39.52,102.250,-22.062,1394823743,1160.277,480649.2,1151.3,1114.7,1194.7,1162.3,1162.4,1169.4,1171.4,1161.8,1145.3,1169.4,480736.0,480320.0,480660.0,481320.0,481140.0,480692.0,480100.0,480676.0,480552.0,480296.0
23-06-20_02:43:20,zstd,419430400,8388608,2,True,39.95,39.52,102.432,-22.090,1394823743,1161.325,480761.6,1170.5,1145.6,1166.0,1151.1,1168.1,1156.2,1165.2,1167.0,1160.1,1163.5,480848.0,480588.0,480512.0,480472.0,480664.0,480924.0,480856.0,481036.0,480860.0,480856.0
23-06-20_02:45:18,zstd,524288000,8388608,2,True,40.26,39.52,103.357,-22.094,1394823743,1166.630,480776.8,1163.1,1174.4,1188.0,1163.8,1175.3,1125.6,1160.4,1186.0,1164.8,1164.8,481040.0,481020.0,480816.0,480552.0,481020.0,480812.0,480436.0,480352.0,480668.0,481052.0
23-06-20_02:47:22,zstd,524288000,4194304,2,False,36.34,32.94,100.023,-23.955,1546622500,1147.502,488104.8,1147.6,1143.7,1127.6,1154.0,1151.1,1156.7,1152.7,1161.5,1149.0,1131.1,488464.0,488624.0,486424.0,488472.0,488280.0,488272.0,488892.0,488888.0,487908.0,486824.0
23-06-20_02:49:26,zstd,524288000,4194304,2,False,36.10,32.94,99.379,-24.024,1546622500,1143.809,488376.8,1145.2,1151.4,1145.0,1139.2,1144.6,1116.1,1171.6,1151.5,1150.6,1122.9,488560.0,489028.0,488456.0,488692.0,488392.0,485980.0,488584.0,488884.0,488876.0,488316.0
23-06-20_02:51:24,zstd,524288000,8388608,1,True,40.24,39.52,99.353,-18.147,1394823743,1143.657,465231.2,1146.1,1147.0,1143.2,1147.4,1128.2,1170.2,1144.1,1165.4,1139.2,1105.8,465384.0,465308.0,465232.0,465216.0,465000.0,465660.0,465376.0,464520.0,465368.0,465248.0
23-06-20_02:53:21,zstd,524288000,8388608,2,True,40.09,39.52,102.862,-22.128,1394823743,1163.789,480908.0,1164.3,1168.6,1173.9,1147.8,1156.4,1164.4,1162.8,1158.7,1166.0,1175.0,481016.0,481328.0,480948.0,480512.0,481136.0,480952.0,480856.0,481108.0,480560.0,480664.0
23-06-20_02:55:23,zstd,524288000,4194304,2,False,36.04,32.94,99.141,-23.966,1546622500,1142.443,488146.8,1146.0,1141.4,1113.6,1148.5,1137.2,1145.3,1143.5,1151.3,1142.7,1155.0,488676.0,488376.0,486064.0,488156.0,488260.0,488284.0,488808.0,488380.0,488476.0,487988.0
23-06-20_02:57:27,zstd,524288000,4194304,2,False,36.09,32.94,99.266,-23.928,1546622500,1143.160,487998.4,1142.8,1155.1,1149.7,1118.2,1148.4,1154.6,1148.5,1152.7,1145.3,1116.2,488368.0,488848.0,488484.0,485948.0,488580.0,488172.0,488252.0,488656.0,488324.0,486352.0
23-06-20_02:59:24,zstd,524288000,8388608,3,False,38.12,39.52,105.572,-30.746,1394823743,1179.334,514844.8,1197.0,1179.7,1152.5,1202.7,1176.5,1178.0,1191.3,1170.0,1172.6,1173.0,514748.0,515220.0,514372.0,514960.0,514268.0,514644.0,514952.0,515032.0,515220.0,515032.0
23-06-20_03:01:29,zstd,524288000,4194304,2,False,36.01,32.94,98.924,-23.842,1546622500,1141.199,487656.8,1109.8,1122.3,1125.8,1159.3,1151.9,1155.5,1150.6,1131.6,1159.2,1145.9,486496.0,486032.0,486432.0,488436.0,488184.0,488596.0,488492.0,486368.0,488952.0,488580.0
23-06-20_03:03:34,zstd,524288000,4194304,2,False,36.14,32.94,99.535,-24.041,1546622500,1144.705,488442.8,1150.2,1095.6,1150.5,1145.3,1154.3,1147.2,1151.5,1155.0,1149.7,1147.9,488420.0,486612.0,488556.0,488896.0,488612.0,488456.0,488872.0,488668.0,488728.0,488608.0
23-06-20_03:05:39,zstd,524288000,4194304,2,False,32.30,32.94,87.848,-23.896,1546622500,1077.655,487872.4,1064.4,1097.3,1082.9,1083.5,1066.9,1074.2,1091.1,1046.0,1088.1,1082.2,486116.0,488772.0,488888.0,488416.0,485972.0,488428.0,488360.0,486216.0,488888.0,488668.0
23-06-20_03:07:36,zstd,524288000,8388608,1,True,40.71,39.52,100.784,-18.170,1394823743,1151.870,465322.4,1151.7,1156.1,1146.4,1168.9,1150.5,1140.9,1149.8,1148.5,1153.7,1152.2,465000.0,465280.0,465400.0,465844.0,465436.0,464652.0,465380.0,465188.0,465368.0,465676.0
23-06-20_03:09:33,zstd,524288000,16777216,1,False,22.40,-7.76,93.100,-18.137,2485259488,1107.785,465195.6,1108.6,1103.3,1117.1,1090.2,1122.0,1104.9,1113.7,1103.1,1112.0,1103.0,465520.0,465188.0,464948.0,464896.0,465160.0,465024.0,465160.0,465016.0,465916.0,465128.0
23-06-20_03:11:29,zstd,524288000,16777216,1,False,21.86,-7.76,91.453,-18.116,2485259488,1098.335,465112.8,1098.4,1087.4,1113.6,1103.3,1096.0,1108.5,1088.9,1103.6,1089.1,1094.6,464424.0,464796.0,465572.0,464896.0,464996.0,465732.0,464800.0,465148.0,465472.0,465292.0
23-06-20_03:13:26,zstd,419430400,8388608,1,True,40.62,39.52,100.462,-18.132,1394823743,1150.021,465172.4,1167.5,1152.5,1151.6,1148.1,1121.9,1153.2,1135.0,1156.0,1152.0,1162.5,465152.0,465272.0,464952.0,465472.0,465460.0,465736.0,464712.0,464952.0,464940.0,465076.0
23-06-20_03:15:23,zstd,314572800,8388608,1,True,40.57,39.52,100.336,-18.161,1394823743,1149.301,465288.0,1157.4,1155.0,1149.1,1144.3,1154.9,1141.8,1165.1,1164.7,1136.5,1124.3,465200.0,465272.0,465372.0,465464.0,465384.0,464944.0,464972.0,465304.0,465464.0,465504.0
23-06-20_03:17:27,zstd,314572800,4194304,1,False,37.88,32.94,95.482,-14.767,1546622500,1121.451,451925.2,1130.0,1114.3,1115.8,1108.2,1120.3,1133.0,1127.5,1109.4,1126.3,1129.8,451680.0,452064.0,452168.0,451372.0,451720.0,452260.0,452128.0,452180.0,451996.0,451684.0
23-06-20_03:19:24,zstd,419430400,8388608,1,False,39.99,39.52,98.596,-18.160,1394823743,1139.318,465284.0,1144.9,1131.8,1141.6,1126.3,1145.8,1162.1,1151.6,1112.2,1138.4,1138.5,465188.0,464988.0,465644.0,465232.0,465276.0,465288.0,465588.0,464996.0,465468.0,465172.0
23-06-20_03:21:23,zstd,314572800,8388608,2,False,39.85,39.52,102.107,-22.070,1394823743,1159.457,480681.6,1136.7,1167.2,1168.9,1178.6,1134.2,1175.4,1156.5,1170.1,1160.3,1146.6,481012.0,480892.0,480392.0,480856.0,480172.0,481020.0,480920.0,480672.0,480672.0,480208.0
23-06-20_03:23:20,zstd,314572800,8388608,2,False,39.91,39.52,102.295,-22.081,1394823743,1160.537,480725.2,1171.2,1147.3,1168.8,1171.6,1167.3,1175.5,1168.2,1135.9,1142.6,1157.0,480384.0,480716.0,480360.0,480776.0,481324.0,480556.0,481392.0,480408.0,480672.0,480664.0
23-06-20_03:25:18,zstd,419430400,8388608,1,True,40.88,39.52,101.283,-18.160,1394823743,1154.732,465285.2,1153.1,1173.8,1165.7,1142.1,1149.7,1147.9,1148.6,1152.1,1144.5,1169.7,465132.0,465356.0,465652.0,465312.0,465424.0,465288.0,465432.0,464808.0,465068.0,465380.0
23-06-20_03:27:15,zstd,524288000,8388608,1,False,40.42,39.52,99.874,-18.133,1394823743,1146.645,465179.2,1148.9,1148.0,1165.7,1137.2,1132.4,1148.8,1134.3,1150.7,1157.5,1143.1,464668.0,464836.0,465456.0,465180.0,465276.0,465476.0,464792.0,465464.0,465176.0,465468.0
23-06-20_03:29:18,zstd,419430400,4194304,1,False,38.02,32.94,95.866,-14.746,1546622500,1123.657,451841.6,1111.2,1132.7,1124.3,1132.2,1138.5,1122.3,1146.4,1090.7,1113.6,1124.6,451900.0,451632.0,451828.0,451764.0,452060.0,451528.0,451768.0,452064.0,452224.0,451648.0
23-06-20_03:31:24,zstd,419430400,4194304,1,False,38.23,32.94,96.572,-14.822,1546622500,1127.703,452141.6,1145.4,1121.7,1141.6,1120.7,1119.7,1117.4,1123.6,1153.4,1095.7,1137.7,451868.0,452748.0,452064.0,452168.0,451980.0,452372.0,451884.0,451888.0,452440.0,452004.0
23-06-20_03:33:22,zstd,419430400,8388608,2,True,40.40,39.52,103.816,-22.148,1394823743,1169.261,480990.0,1173.7,1168.9,1169.3,1162.1,1150.5,1183.6,1185.5,1164.1,1169.2,1165.9,480940.0,481312.0,480812.0,481016.0,480760.0,481132.0,481124.0,480828.0,481308.0,480668.0
23-06-20_03:35:19,zstd,314572800,8388608,2,True,40.44,39.52,103.887,-22.083,1394823743,1169.672,480731.2,1172.6,1166.7,1167.1,1171.7,1173.8,1179.3,1189.8,1171.3,1160.0,1144.5,480952.0,480824.0,480836.0,480528.0,480804.0,481136.0,480344.0,480904.0,481096.0,479888.0
23-06-20_03:37:23,zstd,314572800,4194304,2,False,36.11,32.94,99.414,-24.029,1546622500,1144.007,488396.8,1120.7,1146.6,1150.3,1150.6,1138.9,1145.5,1164.0,1142.3,1140.9,1140.3,486616.0,488424.0,488876.0,488808.0,488504.0,488428.0,488604.0,488596.0,488612.0,488500.0
23-06-20_03:39:21,zstd,314572800,8388608,3,False,38.23,39.52,105.892,-30.727,1394823743,1181.173,514769.6,1180.1,1186.7,1179.5,1177.7,1165.0,1189.2,1186.0,1182.9,1178.7,1186.0,514336.0,514736.0,514872.0,515208.0,514892.0,514560.0,514280.0,514552.0,515208.0,515052.0
23-06-20_03:41:26,zstd,314572800,16777216,2,False,12.37,-17.67,76.319,-21.533,2713925432,1011.519,478567.6,999.7,1004.1,1027.0,1011.1,1008.5,1009.2,1026.3,1006.3,990.3,1032.7,478072.0,478516.0,478900.0,478616.0,478880.0,478884.0,478384.0,478700.0,478536.0,478188.0
