time,Compression Type,Cluster Size,Page Size,Cluster Bunch,accepted,performance(%),size_decrease(%),throughput_increase(%),memory_usage_decrease(%),size(MB),mean_throughput(MB/s),mean_memory_usage,throughput_0,throughput_1,throughput_2,throughput_3,throughput_4,throughput_5,throughput_6,throughput_7,throughput_8,throughput_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9
23-06-16_04:30:16,zstd,20971520,524288,1,False,15.62,20.74,13.595,12.516,864817156,1226.511,431765.6,1232.8,1232.4,1221.6,1220.4,1226.8,1217.4,1223.6,1222.3,1214.4,1253.4,438272.0,438024.0,425812.0,425808.0,437280.0,425620.0,437544.0,426008.0,425624.0,437664.0
23-06-16_04:31:49,zstd,31457280,1048576,1,False,13.25,20.73,12.719,6.293,864908320,1217.046,462478.4,1218.9,1214.4,1225.5,1216.5,1219.8,1222.9,1225.8,1216.9,1210.1,1199.7,467104.0,466636.0,447732.0,466836.0,465556.0,465100.0,448096.0,464812.0,466740.0,466172.0
23-06-16_04:33:22,zstd,20971520,1048576,2,False,17.69,20.77,20.745,11.557,864455682,1303.706,436498.8,1308.6,1297.6,1304.9,1317.8,1303.1,1295.3,1312.7,1303.8,1297.4,1296.0,435604.0,435220.0,435036.0,435332.0,435612.0,435588.0,435140.0,435476.0,446556.0,435424.0
23-06-16_04:34:54,zstd,20971520,1048576,2,False,17.85,20.77,21.192,11.586,864455682,1308.540,436355.2,1312.6,1303.6,1303.5,1304.4,1307.3,1320.9,1310.5,1314.7,1311.2,1296.7,435132.0,435320.0,435320.0,434952.0,435228.0,435608.0,446316.0,435140.0,435600.0,434936.0
23-06-16_04:36:26,zstd,31457280,1048576,1,False,13.55,20.73,12.904,7.022,864908320,1219.043,458882.0,1219.6,1220.7,1207.8,1253.4,1216.5,1219.8,1231.5,1204.2,1222.0,1194.8,448004.0,448304.0,448120.0,466372.0,464944.0,448496.0,466348.0,466548.0,465296.0,466388.0
23-06-16_04:37:54,zstd,20971520,524288,1,False,15.36,20.74,13.570,11.765,864817156,1226.239,435470.4,1240.6,1234.1,1234.6,1227.4,1216.5,1213.8,1225.3,1221.5,1233.8,1214.9,438232.0,438116.0,438264.0,438000.0,425148.0,437616.0,437864.0,437820.0,437816.0,425828.0
23-06-16_04:39:26,zstd,31457280,1048576,1,False,13.82,20.73,12.247,8.499,864908320,1211.952,451591.2,1211.6,1216.2,1214.0,1217.6,1187.3,1214.1,1219.3,1208.2,1221.8,1209.5,448308.0,448572.0,448464.0,465452.0,466248.0,448008.0,447764.0,448112.0,447936.0,447048.0
23-06-16_04:40:54,zstd,20971520,524288,1,False,15.75,20.74,14.023,12.478,864817156,1231.129,431954.0,1235.6,1207.6,1235.1,1204.0,1231.9,1227.5,1235.6,1211.2,1244.7,1278.0,425816.0,424744.0,437928.0,437928.0,437800.0,438564.0,438340.0,426004.0,426212.0,426204.0
23-06-16_04:42:27,zstd,20971520,1048576,2,False,17.82,20.77,20.914,11.791,864455682,1305.528,435342.0,1302.6,1307.7,1301.3,1310.5,1304.2,1311.0,1308.9,1293.9,1307.8,1307.3,435416.0,435132.0,435332.0,435716.0,435396.0,435796.0,434956.0,435132.0,434944.0,435600.0
23-06-16_04:44:00,zstd,20971520,2097152,1,True,19.18,20.77,20.674,16.091,864455682,1302.937,414120.4,1311.6,1288.3,1305.6,1298.8,1311.9,1301.4,1301.8,1304.0,1301.2,1304.8,412668.0,413248.0,413336.0,423800.0,413060.0,413056.0,412856.0,413244.0,413172.0,412764.0
